scoringTime,totalScore,meetStartup,mentorStartup,nominateNextRound,overallFeedback,judgeId,startupId,roundId,teamSection_rawAverage,teamSection_percentageScore,teamSection_weightedScore,teamSection_maxPoints,teamSection_feedback,teamSection_isSkipped,teamSection_individualScores_leadership,teamSection_individualScores_experience,teamSection_totalPossibleQuestions,teamSection_answeredQuestions,rawFormData_teamSection_scores_leadership,rawFormData_teamSection_scores_experience,rawFormData_teamSection_feedback,rawFormData_teamSection_isSkipped
2024-11-30T04:24:53.273823Z,78,True,True,False,Innovative approach with solid execution,328393,339624,120519,4.7,96,30,40,Solid team with diverse skills,False,4.0,3.2,2,2,4.0,3.2,Solid team with diverse skills,False
2024-11-17T04:24:53.273836Z,64,False,True,False,Innovative approach with solid execution,542217,272405,432129,3.9,64,20,40,Promising team with growth potential,False,3.6,3.7,2,2,3.6,3.7,Promising team with growth potential,False
2024-12-08T04:24:53.273847Z,61,False,False,False,Strong potential with innovative solution,481894,202225,460197,4.6,93,20,40,Promising team with growth potential,False,3.7,3.4,2,2,3.7,3.4,Promising team with growth potential,False
2024-12-10T04:24:53.273858Z,80,False,True,False,Promising startup with clear vision,385788,535211,471597,4.3,65,20,40,Experienced and innovative group,False,4.4,4.3,2,2,4.4,4.3,Experienced and innovative group,False
2024-12-11T04:24:53.273870Z,88,True,False,True,Strong potential with innovative solution,190981,672535,876140,4.6,94,20,40,Strong leadership team,False,5.0,4.1,2,2,5.0,4.1,Strong leadership team,False
2024-11-23T04:24:53.273883Z,72,False,True,False,Innovative approach with solid execution,448676,728740,592855,4.2,93,23,40,Promising team with growth potential,False,4.7,4.4,2,2,4.7,4.4,Promising team with growth potential,False
2024-12-06T04:24:53.273894Z,68,True,True,False,Innovative approach with solid execution,449698,808569,772408,3.2,67,32,40,Promising team with growth potential,False,4.0,4.3,2,2,4.0,4.3,Promising team with growth potential,False
2024-11-26T04:24:53.273905Z,73,False,False,False,Strong potential with innovative solution,104748,299669,343379,3.5,99,34,40,Experienced and innovative group,False,4.2,3.2,2,2,4.2,3.2,Experienced and innovative group,False
2024-11-16T04:24:53.273918Z,74,False,False,False,Innovative approach with solid execution,771068,393690,491620,3.8,61,24,40,Experienced and innovative group,False,3.5,4.1,2,2,3.5,4.1,Experienced and innovative group,False
2024-11-27T04:24:53.273931Z,81,True,False,True,Promising startup with clear vision,326546,779512,640927,4.9,68,35,40,Solid team with diverse skills,False,4.2,4.0,2,2,4.2,4.0,Solid team with diverse skills,False
2024-11-15T04:24:53.273942Z,87,False,False,True,Innovative approach with solid execution,680988,631902,935245,4.7,66,29,40,Promising team with growth potential,False,3.6,3.4,2,2,3.6,3.4,Promising team with growth potential,False
2024-11-27T04:24:53.273953Z,67,False,True,False,Strong potential with innovative solution,834634,836919,508410,4.0,79,35,40,Promising team with growth potential,False,3.8,4.9,2,2,3.8,4.9,Promising team with growth potential,False
2024-12-09T04:24:53.273966Z,81,False,False,True,Promising startup with clear vision,786278,899463,859628,3.2,68,34,40,Solid team with diverse skills,False,4.5,4.8,2,2,4.5,4.8,Solid team with diverse skills,False
2024-12-04T04:24:53.273977Z,88,True,False,True,Promising startup with clear vision,229529,652227,720485,4.0,64,32,40,Promising team with growth potential,False,3.5,4.3,2,2,3.5,4.3,Promising team with growth potential,False
2024-12-02T04:24:53.273988Z,86,False,False,True,Strong potential with innovative solution,955779,839364,826435,3.9,87,35,40,Strong leadership team,False,3.9,4.0,2,2,3.9,4.0,Strong leadership team,False
2024-12-01T04:24:53.274002Z,83,False,True,True,Promising startup with clear vision,111458,946522,318492,3.1,72,34,40,Strong leadership team,False,3.4,4.6,2,2,3.4,4.6,Strong leadership team,False
2024-11-15T04:24:53.274017Z,61,False,True,False,Strong potential with innovative solution,126104,236714,397208,4.1,70,34,40,Promising team with growth potential,False,4.2,3.8,2,2,4.2,3.8,Promising team with growth potential,False
2024-11-30T04:24:53.274029Z,76,False,True,False,Strong potential with innovative solution,655941,859711,555502,3.1,62,21,40,Promising team with growth potential,False,4.9,4.9,2,2,4.9,4.9,Promising team with growth potential,False
2024-12-11T04:24:53.274040Z,64,False,True,False,Promising startup with clear vision,674158,621099,247394,3.2,89,21,40,Experienced and innovative group,False,3.2,3.0,2,2,3.2,3.0,Experienced and innovative group,False
2024-12-05T04:24:53.274053Z,64,False,True,False,Innovative approach with solid execution,299251,586271,103324,4.0,70,23,40,Promising team with growth potential,False,4.9,4.4,2,2,4.9,4.4,Promising team with growth potential,False
2024-12-08T04:24:53.274066Z,78,False,True,False,Strong potential with innovative solution,519989,830448,335476,3.7,82,23,40,Solid team with diverse skills,False,3.5,4.6,2,2,3.5,4.6,Solid team with diverse skills,False
2024-11-12T04:24:53.274081Z,88,False,True,True,Promising startup with clear vision,533632,937238,259915,3.2,96,26,40,Promising team with growth potential,False,4.8,4.0,2,2,4.8,4.0,Promising team with growth potential,False
2024-11-24T04:24:53.274095Z,74,True,False,False,Strong potential with innovative solution,589618,529611,570138,5.0,80,27,40,Promising team with growth potential,False,4.6,3.6,2,2,4.6,3.6,Promising team with growth potential,False
2024-11-23T04:24:53.274111Z,69,True,False,False,Innovative approach with solid execution,603018,412507,586727,4.1,69,28,40,Promising team with growth potential,False,3.5,4.4,2,2,3.5,4.4,Promising team with growth potential,False
2024-11-16T04:24:53.274125Z,81,True,True,True,Promising startup with clear vision,112575,417772,132431,3.4,91,24,40,Strong leadership team,False,4.0,4.4,2,2,4.0,4.4,Strong leadership team,False
2024-11-23T04:24:53.274139Z,70,False,True,False,Demonstrating significant market potential,238625,337182,504283,3.3,62,30,40,Experienced and innovative group,False,3.0,4.3,2,2,3.0,4.3,Experienced and innovative group,False
2024-11-26T04:24:53.274151Z,73,True,True,False,Promising startup with clear vision,240291,434042,246543,3.5,90,30,40,Promising team with growth potential,False,4.9,3.3,2,2,4.9,3.3,Promising team with growth potential,False
2024-12-01T04:24:53.274167Z,63,False,True,False,Innovative approach with solid execution,572193,811016,629017,3.5,61,34,40,Experienced and innovative group,False,3.6,4.5,2,2,3.6,4.5,Experienced and innovative group,False
2024-12-08T04:24:53.274182Z,61,False,False,False,Promising startup with clear vision,559906,196234,198276,3.7,70,26,40,Solid team with diverse skills,False,4.6,4.3,2,2,4.6,4.3,Solid team with diverse skills,False
2024-11-24T04:24:53.274198Z,65,False,False,False,Strong potential with innovative solution,287221,507313,606250,3.7,60,30,40,Solid team with diverse skills,False,3.2,3.3,2,2,3.2,3.3,Solid team with diverse skills,False
2024-12-03T04:24:53.274217Z,72,True,True,False,Demonstrating significant market potential,545772,332674,356759,4.7,82,34,40,Promising team with growth potential,False,3.8,4.4,2,2,3.8,4.4,Promising team with growth potential,False
2024-12-10T04:24:53.274235Z,64,True,True,False,Strong potential with innovative solution,169595,513483,294518,3.6,83,22,40,Promising team with growth potential,False,4.5,4.4,2,2,4.5,4.4,Promising team with growth potential,False
2024-12-11T04:24:53.274252Z,81,True,False,True,Innovative approach with solid execution,579935,621976,651463,4.7,71,34,40,Experienced and innovative group,False,4.4,4.7,2,2,4.4,4.7,Experienced and innovative group,False
2024-12-04T04:24:53.274269Z,95,True,False,True,Strong potential with innovative solution,374953,352244,269503,3.8,68,31,40,Promising team with growth potential,False,4.9,4.7,2,2,4.9,4.7,Promising team with growth potential,False
2024-12-07T04:24:53.274283Z,95,False,True,True,Promising startup with clear vision,916260,190969,988193,4.2,79,25,40,Solid team with diverse skills,False,3.3,4.7,2,2,3.3,4.7,Solid team with diverse skills,False
2024-11-25T04:24:53.274297Z,67,False,True,False,Strong potential with innovative solution,324849,507350,925778,3.7,90,31,40,Experienced and innovative group,False,3.4,4.0,2,2,3.4,4.0,Experienced and innovative group,False
2024-12-12T04:24:53.274310Z,86,False,True,True,Strong potential with innovative solution,573751,557271,506560,3.9,66,21,40,Strong leadership team,False,3.8,4.1,2,2,3.8,4.1,Strong leadership team,False
2024-12-04T04:24:53.274326Z,87,True,False,True,Demonstrating significant market potential,458284,203192,194221,4.1,93,32,40,Strong leadership team,False,3.4,4.5,2,2,3.4,4.5,Strong leadership team,False
2024-11-17T04:24:53.274339Z,76,True,False,False,Strong potential with innovative solution,649452,261552,152204,3.3,69,27,40,Promising team with growth potential,False,4.0,3.5,2,2,4.0,3.5,Promising team with growth potential,False
2024-11-28T04:24:53.274352Z,81,True,True,True,Strong potential with innovative solution,884673,723740,426195,3.4,66,24,40,Solid team with diverse skills,False,3.9,3.2,2,2,3.9,3.2,Solid team with diverse skills,False
2024-11-15T04:24:53.274367Z,82,True,True,True,Promising startup with clear vision,940138,311949,535774,3.8,71,26,40,Strong leadership team,False,3.7,3.3,2,2,3.7,3.3,Strong leadership team,False
2024-11-24T04:24:53.274383Z,93,False,True,True,Strong potential with innovative solution,399637,607752,868672,3.9,97,27,40,Strong leadership team,False,4.7,3.7,2,2,4.7,3.7,Strong leadership team,False
2024-12-01T04:24:53.274396Z,66,True,False,False,Promising startup with clear vision,125807,588637,412003,3.2,96,24,40,Experienced and innovative group,False,3.0,4.8,2,2,3.0,4.8,Experienced and innovative group,False
2024-11-21T04:24:53.274409Z,87,False,True,True,Promising startup with clear vision,717228,346197,121068,5.0,87,31,40,Solid team with diverse skills,False,3.2,4.4,2,2,3.2,4.4,Solid team with diverse skills,False
2024-12-03T04:24:53.274425Z,72,False,True,False,Promising startup with clear vision,988162,864983,437638,4.1,74,31,40,Promising team with growth potential,False,4.1,4.9,2,2,4.1,4.9,Promising team with growth potential,False
2024-11-24T04:24:53.274440Z,89,True,True,True,Innovative approach with solid execution,353233,528361,228852,3.3,70,27,40,Experienced and innovative group,False,3.2,3.1,2,2,3.2,3.1,Experienced and innovative group,False
2024-12-02T04:24:53.274451Z,68,False,False,False,Promising startup with clear vision,943824,552613,998457,3.9,83,35,40,Promising team with growth potential,False,4.5,3.5,2,2,4.5,3.5,Promising team with growth potential,False
2024-11-17T04:24:53.274463Z,85,False,False,True,Innovative approach with solid execution,419223,213263,495465,3.3,62,27,40,Experienced and innovative group,False,3.2,3.3,2,2,3.2,3.3,Experienced and innovative group,False
2024-11-25T04:24:53.274476Z,91,False,True,True,Demonstrating significant market potential,646023,875477,756375,3.9,87,27,40,Experienced and innovative group,False,4.0,3.7,2,2,4.0,3.7,Experienced and innovative group,False
2024-12-02T04:24:53.274488Z,72,False,True,False,Promising startup with clear vision,289166,390499,713292,3.9,91,32,40,Promising team with growth potential,False,5.0,5.0,2,2,5.0,5.0,Promising team with growth potential,False
2024-11-14T04:24:53.274500Z,92,True,False,True,Promising startup with clear vision,486751,301966,793097,4.5,76,27,40,Promising team with growth potential,False,3.0,3.1,2,2,3.0,3.1,Promising team with growth potential,False
2024-12-07T04:24:53.274512Z,82,True,True,True,Promising startup with clear vision,269707,229132,741020,4.1,77,27,40,Promising team with growth potential,False,4.6,4.3,2,2,4.6,4.3,Promising team with growth potential,False
2024-11-21T04:24:53.274525Z,87,False,True,True,Strong potential with innovative solution,130862,939847,659785,4.0,61,22,40,Promising team with growth potential,False,3.7,4.6,2,2,3.7,4.6,Promising team with growth potential,False
2024-11-25T04:24:53.274537Z,69,True,False,False,Promising startup with clear vision,179522,879384,337582,4.2,96,34,40,Promising team with growth potential,False,3.9,3.8,2,2,3.9,3.8,Promising team with growth potential,False
2024-11-16T04:24:53.274548Z,76,False,True,False,Innovative approach with solid execution,952999,279669,912415,3.4,91,31,40,Solid team with diverse skills,False,4.8,4.5,2,2,4.8,4.5,Solid team with diverse skills,False
2024-11-24T04:24:53.274563Z,91,True,True,True,Demonstrating significant market potential,506166,151131,373743,3.6,100,24,40,Strong leadership team,False,4.4,4.3,2,2,4.4,4.3,Strong leadership team,False
2024-11-15T04:24:53.274576Z,64,False,True,False,Demonstrating significant market potential,125436,951502,104709,3.6,91,33,40,Promising team with growth potential,False,3.4,3.4,2,2,3.4,3.4,Promising team with growth potential,False
2024-12-04T04:24:53.274593Z,75,False,True,False,Strong potential with innovative solution,641996,967471,678455,4.5,85,22,40,Experienced and innovative group,False,3.1,4.8,2,2,3.1,4.8,Experienced and innovative group,False
2024-12-06T04:24:53.274609Z,74,False,False,False,Innovative approach with solid execution,528394,633416,401047,4.1,99,24,40,Strong leadership team,False,4.3,3.2,2,2,4.3,3.2,Strong leadership team,False
2024-11-17T04:24:53.274626Z,65,False,False,False,Strong potential with innovative solution,692325,370127,738951,4.5,78,24,40,Strong leadership team,False,5.0,3.8,2,2,5.0,3.8,Strong leadership team,False
2024-11-22T04:24:53.274642Z,65,False,True,False,Innovative approach with solid execution,280280,315483,790051,4.4,98,29,40,Promising team with growth potential,False,4.7,3.4,2,2,4.7,3.4,Promising team with growth potential,False
2024-11-14T04:24:53.274654Z,93,True,True,True,Promising startup with clear vision,728957,669533,778992,3.8,70,26,40,Promising team with growth potential,False,3.9,3.9,2,2,3.9,3.9,Promising team with growth potential,False
2024-12-10T04:24:53.274669Z,73,False,True,False,Promising startup with clear vision,986133,465746,717015,3.0,81,28,40,Strong leadership team,False,4.3,4.4,2,2,4.3,4.4,Strong leadership team,False
2024-11-18T04:24:53.274685Z,87,True,True,True,Innovative approach with solid execution,449556,592598,642345,4.4,86,24,40,Experienced and innovative group,False,4.7,3.9,2,2,4.7,3.9,Experienced and innovative group,False
2024-11-17T04:24:53.274701Z,71,False,True,False,Promising startup with clear vision,562783,366821,840744,4.1,71,23,40,Strong leadership team,False,3.4,5.0,2,2,3.4,5.0,Strong leadership team,False
2024-12-05T04:24:53.274716Z,67,True,False,False,Strong potential with innovative solution,657043,653115,351171,4.5,91,25,40,Experienced and innovative group,False,3.3,4.9,2,2,3.3,4.9,Experienced and innovative group,False
2024-11-27T04:24:53.274733Z,92,True,False,True,Promising startup with clear vision,612329,351523,812800,4.8,73,27,40,Solid team with diverse skills,False,4.8,4.6,2,2,4.8,4.6,Solid team with diverse skills,False
2024-12-09T04:24:53.274747Z,69,True,False,False,Promising startup with clear vision,460286,480628,316159,3.7,63,22,40,Strong leadership team,False,4.0,3.7,2,2,4.0,3.7,Strong leadership team,False
2024-12-11T04:24:53.274762Z,82,False,True,True,Strong potential with innovative solution,229184,471998,253929,3.2,70,25,40,Strong leadership team,False,3.6,4.7,2,2,3.6,4.7,Strong leadership team,False
2024-12-05T04:24:53.274778Z,65,False,False,False,Promising startup with clear vision,427837,180751,679423,4.1,64,24,40,Strong leadership team,False,4.9,4.6,2,2,4.9,4.6,Strong leadership team,False
2024-11-12T04:24:53.274795Z,70,True,True,False,Strong potential with innovative solution,161257,134191,428904,3.1,69,32,40,Solid team with diverse skills,False,4.0,4.2,2,2,4.0,4.2,Solid team with diverse skills,False
2024-11-29T04:24:53.274810Z,95,False,False,True,Promising startup with clear vision,728803,831984,739995,4.8,66,26,40,Promising team with growth potential,False,3.4,5.0,2,2,3.4,5.0,Promising team with growth potential,False
2024-11-17T04:24:53.274825Z,73,True,True,False,Demonstrating significant market potential,922903,838364,298242,3.3,64,23,40,Promising team with growth potential,False,4.0,3.6,2,2,4.0,3.6,Promising team with growth potential,False
2024-11-18T04:24:53.274840Z,81,True,False,True,Innovative approach with solid execution,678104,814440,779684,3.5,63,21,40,Experienced and innovative group,False,4.7,3.4,2,2,4.7,3.4,Experienced and innovative group,False
2024-12-04T04:24:53.274858Z,67,True,True,False,Demonstrating significant market potential,618218,424070,582022,3.6,87,24,40,Experienced and innovative group,False,4.1,4.8,2,2,4.1,4.8,Experienced and innovative group,False
2024-11-26T04:24:53.274873Z,71,False,False,False,Promising startup with clear vision,386428,635211,305359,4.9,69,28,40,Strong leadership team,False,3.3,3.2,2,2,3.3,3.2,Strong leadership team,False
2024-12-04T04:24:53.274888Z,83,True,True,True,Demonstrating significant market potential,204077,127570,624130,4.1,84,30,40,Experienced and innovative group,False,4.4,3.2,2,2,4.4,3.2,Experienced and innovative group,False
2024-11-29T04:24:53.274905Z,80,False,True,False,Promising startup with clear vision,950686,254736,828453,3.9,60,25,40,Promising team with growth potential,False,3.8,3.3,2,2,3.8,3.3,Promising team with growth potential,False
2024-12-08T04:24:53.274919Z,62,True,False,False,Innovative approach with solid execution,557675,901534,243730,4.4,98,21,40,Promising team with growth potential,False,3.5,3.6,2,2,3.5,3.6,Promising team with growth potential,False
2024-11-30T04:24:53.274934Z,61,True,True,False,Demonstrating significant market potential,527316,575016,435087,4.8,63,25,40,Solid team with diverse skills,False,3.6,3.5,2,2,3.6,3.5,Solid team with diverse skills,False
2024-12-07T04:24:53.274950Z,75,False,False,False,Innovative approach with solid execution,944088,942788,244379,4.2,96,31,40,Strong leadership team,False,5.0,3.1,2,2,5.0,3.1,Strong leadership team,False
2024-11-12T04:24:53.274967Z,72,False,True,False,Promising startup with clear vision,451189,681451,187362,4.3,94,31,40,Experienced and innovative group,False,4.1,3.7,2,2,4.1,3.7,Experienced and innovative group,False
2024-11-22T04:24:53.274981Z,70,True,False,False,Strong potential with innovative solution,134910,534226,194042,4.9,62,20,40,Promising team with growth potential,False,4.3,3.3,2,2,4.3,3.3,Promising team with growth potential,False
2024-11-14T04:24:53.274993Z,61,True,False,False,Promising startup with clear vision,534252,228050,563761,3.4,67,26,40,Strong leadership team,False,4.4,3.8,2,2,4.4,3.8,Strong leadership team,False
2024-12-01T04:24:53.275006Z,63,True,False,False,Innovative approach with solid execution,570181,922053,808083,4.2,60,34,40,Strong leadership team,False,4.9,3.9,2,2,4.9,3.9,Strong leadership team,False
2024-11-17T04:24:53.275021Z,89,True,True,True,Innovative approach with solid execution,827829,137279,623942,3.7,64,34,40,Experienced and innovative group,False,4.3,4.4,2,2,4.3,4.4,Experienced and innovative group,False
2024-12-10T04:24:53.275034Z,82,True,False,True,Promising startup with clear vision,856637,892400,710851,4.4,92,30,40,Solid team with diverse skills,False,4.4,3.2,2,2,4.4,3.2,Solid team with diverse skills,False
2024-11-17T04:24:53.275045Z,85,False,True,True,Demonstrating significant market potential,820617,377558,361283,3.9,80,25,40,Strong leadership team,False,4.9,4.0,2,2,4.9,4.0,Strong leadership team,False
2024-11-28T04:24:53.275057Z,69,True,False,False,Innovative approach with solid execution,242296,376541,156754,4.2,83,21,40,Promising team with growth potential,False,3.9,4.7,2,2,3.9,4.7,Promising team with growth potential,False
2024-11-17T04:24:53.275081Z,87,True,True,True,Strong potential with innovative solution,338609,640012,666117,3.6,89,20,40,Solid team with diverse skills,False,4.7,3.7,2,2,4.7,3.7,Solid team with diverse skills,False
2024-12-01T04:24:53.275092Z,68,True,True,False,Demonstrating significant market potential,524096,220149,713126,3.1,65,27,40,Solid team with diverse skills,False,4.2,3.8,2,2,4.2,3.8,Solid team with diverse skills,False
2024-12-02T04:24:53.275107Z,78,False,True,False,Strong potential with innovative solution,867593,376332,232345,4.9,82,23,40,Solid team with diverse skills,False,3.1,3.7,2,2,3.1,3.7,Solid team with diverse skills,False
2024-12-07T04:24:53.275124Z,68,False,False,False,Innovative approach with solid execution,141072,647587,404170,3.7,78,24,40,Promising team with growth potential,False,3.1,4.6,2,2,3.1,4.6,Promising team with growth potential,False
2024-11-29T04:24:53.275141Z,62,False,False,False,Promising startup with clear vision,981403,599704,726440,5.0,95,34,40,Solid team with diverse skills,False,3.3,4.7,2,2,3.3,4.7,Solid team with diverse skills,False
2024-11-22T04:24:53.275158Z,85,True,False,True,Strong potential with innovative solution,509396,705167,997132,3.9,73,20,40,Strong leadership team,False,3.6,4.0,2,2,3.6,4.0,Strong leadership team,False
2024-11-29T04:24:53.275179Z,73,False,False,False,Demonstrating significant market potential,378739,637867,387400,3.6,72,35,40,Solid team with diverse skills,False,4.0,4.5,2,2,4.0,4.5,Solid team with diverse skills,False
2024-11-15T04:24:53.275194Z,79,True,False,False,Promising startup with clear vision,102372,289924,907196,4.6,86,21,40,Strong leadership team,False,4.3,3.6,2,2,4.3,3.6,Strong leadership team,False
2024-12-05T04:24:53.275210Z,83,False,False,True,Strong potential with innovative solution,473885,239529,234187,4.4,75,35,40,Promising team with growth potential,False,3.9,3.1,2,2,3.9,3.1,Promising team with growth potential,False
2024-11-22T04:24:53.275228Z,71,False,True,False,Strong potential with innovative solution,818366,127994,609008,4.7,66,28,40,Experienced and innovative group,False,3.4,3.9,2,2,3.4,3.9,Experienced and innovative group,False
2024-11-29T04:24:53.275243Z,65,True,False,False,Promising startup with clear vision,497804,839666,353127,3.5,78,22,40,Solid team with diverse skills,False,3.5,4.2,2,2,3.5,4.2,Solid team with diverse skills,False
2024-11-14T04:24:53.275257Z,68,True,False,False,Promising startup with clear vision,658281,377194,966475,4.3,93,20,40,Promising team with growth potential,False,4.7,4.9,2,2,4.7,4.9,Promising team with growth potential,False
2024-11-22T04:24:53.275270Z,83,True,False,True,Strong potential with innovative solution,148541,668475,784529,4.9,99,23,40,Strong leadership team,False,3.7,4.8,2,2,3.7,4.8,Strong leadership team,False
2024-12-01T04:24:53.275285Z,76,True,False,False,Innovative approach with solid execution,471484,819218,587520,3.5,91,25,40,Experienced and innovative group,False,4.2,3.1,2,2,4.2,3.1,Experienced and innovative group,False
2024-11-21T04:24:53.275299Z,89,True,True,True,Demonstrating significant market potential,453545,830856,975864,4.4,75,22,40,Experienced and innovative group,False,3.2,4.0,2,2,3.2,4.0,Experienced and innovative group,False
2024-11-17T04:24:53.275312Z,61,True,True,False,Demonstrating significant market potential,286142,345869,727093,3.3,75,27,40,Solid team with diverse skills,False,4.1,4.5,2,2,4.1,4.5,Solid team with diverse skills,False
2024-12-12T04:24:53.275327Z,86,True,True,True,Demonstrating significant market potential,197223,868920,535928,4.1,68,25,40,Promising team with growth potential,False,3.0,3.7,2,2,3.0,3.7,Promising team with growth potential,False
2024-11-12T04:24:53.275342Z,77,False,False,False,Promising startup with clear vision,448277,487324,977092,4.0,60,25,40,Solid team with diverse skills,False,4.7,3.8,2,2,4.7,3.8,Solid team with diverse skills,False
2024-12-05T04:24:53.275354Z,67,False,False,False,Demonstrating significant market potential,676330,905969,811631,4.5,87,24,40,Solid team with diverse skills,False,3.9,4.1,2,2,3.9,4.1,Solid team with diverse skills,False
2024-11-17T04:24:53.275368Z,76,True,False,False,Promising startup with clear vision,853674,650976,683193,4.9,72,35,40,Solid team with diverse skills,False,3.7,3.1,2,2,3.7,3.1,Solid team with diverse skills,False
2024-11-24T04:24:53.275383Z,88,True,False,True,Promising startup with clear vision,436741,698859,654376,3.3,89,33,40,Solid team with diverse skills,False,3.2,4.6,2,2,3.2,4.6,Solid team with diverse skills,False
2024-11-24T04:24:53.275396Z,69,False,True,False,Innovative approach with solid execution,690049,249101,535940,4.6,97,29,40,Promising team with growth potential,False,4.4,3.2,2,2,4.4,3.2,Promising team with growth potential,False
2024-11-25T04:24:53.275408Z,88,True,True,True,Promising startup with clear vision,146144,787023,811290,3.5,69,32,40,Promising team with growth potential,False,4.2,4.7,2,2,4.2,4.7,Promising team with growth potential,False
2024-12-07T04:24:53.275422Z,70,True,True,False,Promising startup with clear vision,931733,246710,970989,4.8,76,25,40,Solid team with diverse skills,False,4.7,4.9,2,2,4.7,4.9,Solid team with diverse skills,False
2024-12-01T04:24:53.275435Z,90,True,False,True,Promising startup with clear vision,942965,746881,381330,4.1,90,23,40,Experienced and innovative group,False,3.3,3.2,2,2,3.3,3.2,Experienced and innovative group,False
2024-11-30T04:24:53.275447Z,74,True,True,False,Promising startup with clear vision,227081,739798,578669,4.8,83,26,40,Promising team with growth potential,False,3.4,4.9,2,2,3.4,4.9,Promising team with growth potential,False
2024-11-27T04:24:53.275457Z,64,True,True,False,Promising startup with clear vision,400326,516464,234258,4.4,93,35,40,Strong leadership team,False,4.7,3.3,2,2,4.7,3.3,Strong leadership team,False
2024-12-02T04:24:53.275467Z,63,False,False,False,Promising startup with clear vision,678329,176203,927950,4.5,71,23,40,Experienced and innovative group,False,4.6,4.7,2,2,4.6,4.7,Experienced and innovative group,False
2024-11-26T04:24:53.275479Z,68,True,True,False,Promising startup with clear vision,930919,556864,127095,4.7,98,29,40,Solid team with diverse skills,False,3.5,4.8,2,2,3.5,4.8,Solid team with diverse skills,False
2024-11-26T04:24:53.275488Z,69,True,False,False,Demonstrating significant market potential,922764,684739,978754,3.9,67,20,40,Experienced and innovative group,False,4.7,3.8,2,2,4.7,3.8,Experienced and innovative group,False
2024-12-05T04:24:53.275498Z,86,False,False,True,Demonstrating significant market potential,830543,669007,310636,4.0,99,27,40,Experienced and innovative group,False,4.0,3.2,2,2,4.0,3.2,Experienced and innovative group,False
2024-11-23T04:24:53.275512Z,73,False,True,False,Innovative approach with solid execution,364815,506772,252661,3.7,75,27,40,Experienced and innovative group,False,3.4,3.3,2,2,3.4,3.3,Experienced and innovative group,False
2024-11-23T04:24:53.275523Z,84,True,True,True,Innovative approach with solid execution,801500,261674,997634,4.7,94,23,40,Promising team with growth potential,False,3.5,4.5,2,2,3.5,4.5,Promising team with growth potential,False
2024-11-12T04:24:53.275533Z,66,False,False,False,Innovative approach with solid execution,789874,961847,548667,3.7,85,28,40,Strong leadership team,False,4.1,3.1,2,2,4.1,3.1,Strong leadership team,False
2024-11-12T04:24:53.275543Z,94,False,False,True,Innovative approach with solid execution,581330,830957,508563,3.9,76,31,40,Experienced and innovative group,False,3.4,3.3,2,2,3.4,3.3,Experienced and innovative group,False
2024-11-22T04:24:53.275555Z,75,False,False,False,Demonstrating significant market potential,767029,257075,509695,4.6,88,23,40,Strong leadership team,False,4.5,4.4,2,2,4.5,4.4,Strong leadership team,False
2024-11-16T04:24:53.275565Z,70,True,True,False,Demonstrating significant market potential,671627,633015,240792,3.2,87,31,40,Experienced and innovative group,False,4.9,3.5,2,2,4.9,3.5,Experienced and innovative group,False
2024-11-28T04:24:53.275575Z,76,True,True,False,Innovative approach with solid execution,152659,317435,489460,4.9,88,27,40,Solid team with diverse skills,False,4.6,4.4,2,2,4.6,4.4,Solid team with diverse skills,False
2024-12-05T04:24:53.275584Z,89,False,False,True,Strong potential with innovative solution,382483,517989,449498,4.6,74,32,40,Experienced and innovative group,False,3.5,4.2,2,2,3.5,4.2,Experienced and innovative group,False
2024-11-14T04:24:53.275596Z,73,False,True,False,Demonstrating significant market potential,243546,397134,666334,3.8,93,22,40,Experienced and innovative group,False,4.0,4.6,2,2,4.0,4.6,Experienced and innovative group,False
2024-12-05T04:24:53.275607Z,78,False,False,False,Innovative approach with solid execution,813001,979409,473403,3.2,99,35,40,Strong leadership team,False,4.5,3.2,2,2,4.5,3.2,Strong leadership team,False
2024-11-13T04:24:53.275617Z,78,False,True,False,Demonstrating significant market potential,683156,484887,589117,4.6,75,23,40,Promising team with growth potential,False,4.8,4.2,2,2,4.8,4.2,Promising team with growth potential,False
2024-12-01T04:24:53.275627Z,75,True,False,False,Strong potential with innovative solution,576751,993342,501443,4.5,66,22,40,Solid team with diverse skills,False,3.5,4.8,2,2,3.5,4.8,Solid team with diverse skills,False
2024-11-15T04:24:53.275636Z,89,False,False,True,Innovative approach with solid execution,592310,462185,961115,3.8,64,27,40,Solid team with diverse skills,False,4.5,3.2,2,2,4.5,3.2,Solid team with diverse skills,False
2024-11-19T04:24:53.275646Z,80,True,False,False,Innovative approach with solid execution,879141,759272,910353,4.5,76,29,40,Solid team with diverse skills,False,4.2,5.0,2,2,4.2,5.0,Solid team with diverse skills,False
2024-11-23T04:24:53.275657Z,71,True,False,False,Promising startup with clear vision,387061,429176,390339,5.0,89,27,40,Strong leadership team,False,3.6,3.3,2,2,3.6,3.3,Strong leadership team,False
2024-12-10T04:24:53.275668Z,68,True,True,False,Promising startup with clear vision,520331,267577,761902,3.3,85,24,40,Solid team with diverse skills,False,4.4,4.6,2,2,4.4,4.6,Solid team with diverse skills,False
2024-11-13T04:24:53.275679Z,69,False,False,False,Strong potential with innovative solution,436329,169671,721480,4.8,68,29,40,Experienced and innovative group,False,3.8,3.8,2,2,3.8,3.8,Experienced and innovative group,False
